"","uid","city_name","offense_code","offense_type","offense_group","offense_against","date_single","longitude","latitude","location_type","location_category","census_block","date_start","date_end"
"168",1199339,"Austin","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2018-03-10 16:00:00,-97.724704,30.264463,"other","other","484530009012027",NA,NA
"169",1199543,"Austin","13A","aggravated assault","assault offenses","persons",2018-03-11 15:12:00,-97.747039,30.1491,"street","street","484530024261022",NA,NA
"170",1199668,"Austin","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-03-12 02:08:00,-97.72234,30.363243,"residence","residence","484530018181008",NA,NA
"171",1199669,"Austin","90D","driving under the influence","driving under the influence","society",2018-03-12 02:22:00,-97.730733,30.408096,"street","street","484530017542000",NA,NA
"172",1199671,"Austin","35A","drug/narcotic violations","drug/narcotic offenses","society",2018-03-12 02:47:00,-97.777863,30.190841,"vehicle parking","open space","484530024222002",NA,NA
"173",1199771,"Austin","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-03-12 15:35:00,-97.746228,30.299647,"office","commercial","484530002041022",NA,NA
"174",1199826,"Austin","90E","drunkenness (except driving under the influence)","drunkenness (except driving under the influence)","society",2018-03-12 20:53:00,-97.735539,30.267444,"vehicle parking","open space","484530011001056",NA,NA
"175",1199935,"Austin","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-03-13 14:45:00,-97.739619,30.325851,"street","street","484530002063004",NA,NA
"176",1200353,"Austin","23C","shoplifting","larceny/theft offenses","property",2018-03-15 09:30:00,-97.739305,30.334926,"convenience store","retail","484530015051016",NA,NA
"177",1200355,"Austin","90Z","all other offenses","all other offenses","other",2018-03-15 09:57:00,-97.689337,30.349638,"street","street","484530018131024",NA,NA
"178",1200456,"Austin","22U","other burglary/breaking & entering","burglary/breaking & entering","property",2018-03-15 17:00:00,-97.692303,30.267974,"residence","residence","484530021111009",NA,NA
"179",1200677,"Austin","90J","trespass of real property","trespass of real property","society",2018-03-16 13:01:00,-97.689264,30.329074,"vehicle parking","open space","484530018111001",NA,NA
"180",1200722,"Austin","22U","other burglary/breaking & entering","burglary/breaking & entering","property",2018-03-16 16:23:00,-97.742448,30.292288,"residence","residence","484530006035002",NA,NA
"181",1200832,"Austin","13A","aggravated assault","assault offenses","persons",2018-03-16 23:46:00,-97.789834,30.477058,"residence","residence","484910203111020",NA,NA
"182",1200950,"Austin","26B","credit card/automated teller machine fraud","fraud offenses (except counterfeiting/forgery and bad checks)","property",2018-03-17 09:51:00,-97.831977,30.21427,"finance","commercial","484530017761021",NA,NA
"183",1201070,"Austin","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-03-17 18:35:00,-97.749353,30.269729,"bar/club","leisure","484530011001076",NA,NA
"184",1201235,"Austin","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2018-03-18 07:44:00,-97.699578,30.336963,"other","other","484530018123010",NA,NA
"185",1201425,"Austin","22U","other burglary/breaking & entering","burglary/breaking & entering","property",2018-03-19 07:15:00,-97.695176,30.238987,"residence","residence","484530023171009",NA,NA
"186",1201430,"Austin","90Z","all other offenses","all other offenses","other",2018-03-19 08:03:00,-97.738756,30.154339,"residence","residence","484530024261046",NA,NA
"187",1201594,"Austin","13A","aggravated assault","assault offenses","persons",2018-03-20 00:23:00,-97.715918,30.340645,"residence","residence","484530018042015",NA,NA
"188",1201664,"Austin","13A","aggravated assault","assault offenses","persons",2018-03-20 14:00:00,-97.742244,30.19622,"residence","residence","484530024131007",NA,NA
"189",1201691,"Austin","23H","all other larceny","larceny/theft offenses","property",2018-03-20 17:00:00,-97.806549,30.470556,"other retail","retail","484910203182000",NA,NA
"190",1201700,"Austin","90C","disorderly conduct","disorderly conduct","society",2018-03-20 18:03:00,-97.827551,30.176158,"street","street","484530017471004",NA,NA
"191",1201835,"Austin","35A","drug/narcotic violations","drug/narcotic offenses","society",2018-03-21 11:19:00,-97.685605,30.285051,"street","street","484530021092002",NA,NA
"192",1201874,"Austin","240","motor vehicle theft","motor vehicle theft","property",2018-03-21 15:00:00,-97.731407,30.269082,"residence","residence","484530009012009",NA,NA
"193",1201881,"Austin","90D","driving under the influence","driving under the influence","society",2018-03-21 15:34:00,-97.76993,30.248577,"street","street","484530013044001",NA,NA
"194",1202036,"Austin","280","stolen property offenses","stolen property offenses","property",2018-03-22 08:40:00,-97.793174,30.237929,"vehicle parking","open space","484530019012010",NA,NA
"195",1202037,"Austin","22U","other burglary/breaking & entering","burglary/breaking & entering","property",2018-03-22 08:47:00,-97.804593,30.209972,"other","other","484530017133026",NA,NA
"196",1202211,"Austin","90G","liquor law violations (except driving under the influence and drunkenness)","liquor law violations (except driving under the influence and drunkenness)","society",2018-03-22 23:00:00,-97.746741,30.283103,"street","street","484530007001014",NA,NA
"197",1202275,"Austin","12U","other robbery","robbery","property",2018-03-23 07:00:00,-97.725855,30.23967,"street","street","484530023043000",NA,NA
"198",1202378,"Austin","22U","other burglary/breaking & entering","burglary/breaking & entering","property",2018-03-23 17:00:00,-97.74125,30.294043,"residence","residence","484530006011004",NA,NA
"199",1202461,"Austin","90D","driving under the influence","driving under the influence","society",2018-03-24 00:06:00,-97.735463,30.268136,"street","street","484530011001057",NA,NA
"200",1202580,"Austin","26U","other fraud","fraud offenses (except counterfeiting/forgery and bad checks)","property",2018-03-24 14:02:00,-97.780591,30.243394,"residence","residence","484530020051000",NA,NA
"201",1202638,"Austin","90E","drunkenness (except driving under the influence)","drunkenness (except driving under the influence)","society",2018-03-24 20:02:00,-97.773696,30.440908,"gas station","retail","484910204062011",NA,NA
"202",1202639,"Austin","13A","aggravated assault","assault offenses","persons",2018-03-24 20:02:00,-97.685977,30.329381,"residence","residence","484530018111005",NA,NA
"203",1202774,"Austin","23H","all other larceny","larceny/theft offenses","property",2018-03-25 15:23:00,-97.739512,30.26747,"other","other","484530011001095",NA,NA
"204",1202838,"Austin","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2018-03-25 20:00:00,-97.81809,30.186355,"residence","residence","484530017473002",NA,NA
"205",1202884,"Austin","90J","trespass of real property","trespass of real property","society",2018-03-25 22:49:00,-97.693988,30.322337,"gas station","retail","484530018111020",NA,NA
"206",1202891,"Austin","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-03-26 00:00:00,-97.702971,30.326829,"vehicle parking","open space","484530018121005",NA,NA
"207",1202904,"Austin","240","motor vehicle theft","motor vehicle theft","property",2018-03-26 01:30:00,-97.797951,30.217635,"residence","residence","484530017122016",NA,NA
"208",1202973,"Austin","23H","all other larceny","larceny/theft offenses","property",2018-03-26 11:18:00,-97.777863,30.190841,"residence","residence","484530024222002",NA,NA
"209",1203185,"Austin","26C","impersonation","fraud offenses (except counterfeiting/forgery and bad checks)","property",2018-03-27 10:35:00,-97.807007,30.257886,"office","commercial","484530019103019",NA,NA
"210",1203347,"Austin","13A","aggravated assault","assault offenses","persons",2018-03-27 21:42:00,-97.71415,30.306504,"street","street","484530003041031",NA,NA
"211",1203485,"Austin","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2018-03-28 16:00:00,-97.801736,30.170265,"residence","residence","484530024211001",NA,NA
"212",1203599,"Austin","90D","driving under the influence","driving under the influence","society",2018-03-29 02:28:00,-97.769679,30.226184,NA,NA,"484530020031000",NA,NA
"213",1203780,"Austin","13A","aggravated assault","assault offenses","persons",2018-03-29 21:49:00,-97.665247,30.429258,"street","street","484530018401005",NA,NA
"214",1203858,"Austin","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-03-30 10:46:00,-97.859006,30.157001,"abandoned","other","484530017743014",NA,NA
"215",1203925,"Austin","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2018-03-30 16:00:00,-97.810016,30.254771,"green space","open space","484530019174000",NA,NA
"216",1204068,"Austin","90J","trespass of real property","trespass of real property","society",2018-03-31 06:23:00,-97.705006,30.332778,"convenience store","retail","484530015034009",NA,NA
"217",1204434,"Austin","12U","other robbery","robbery","property",2018-04-01 19:42:00,-97.743518,30.168539,"street","street","484530024262000",NA,NA
"218",1204522,"Austin","240","motor vehicle theft","motor vehicle theft","property",2018-04-02 07:43:00,-97.706386,30.321346,"vehicle parking","open space","484530021052010",NA,NA
"219",1204538,"Austin","240","motor vehicle theft","motor vehicle theft","property",2018-04-02 10:00:00,-97.70615,30.316393,"vehicle parking","open space","484530021052014",NA,NA
"220",1204683,"Austin","90G","liquor law violations (except driving under the influence and drunkenness)","liquor law violations (except driving under the influence and drunkenness)","society",2018-04-02 22:14:00,-97.746968,30.267183,"street","street","484530011001114",NA,NA
"221",1205025,"Austin","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2018-04-04 16:30:00,-97.683679,30.363881,"vehicle parking","open space","484530018333005",NA,NA
"222",1205162,"Austin","26U","other fraud","fraud offenses (except counterfeiting/forgery and bad checks)","property",2018-04-05 10:00:00,-97.698097,30.434692,"residence","residence","484530018472021",NA,NA
"223",1205182,"Austin","90C","disorderly conduct","disorderly conduct","society",2018-04-05 12:00:00,-97.743651,30.263739,"other","other","484530011001138",NA,NA
"224",1205195,"Austin","23H","all other larceny","larceny/theft offenses","property",2018-04-05 14:00:00,-97.759669,30.438983,"residence","residence","484910204102008",NA,NA
"225",1205327,"Austin","90Z","all other offenses","all other offenses","other",2018-04-06 01:17:00,-97.774947,30.476754,"residence","residence","484910203111022",NA,NA
"226",1205341,"Austin","250","counterfeiting/forgery","counterfeiting/forgery","property",2018-04-06 02:36:00,-97.700937,30.367217,"street","street","484530018224002",NA,NA
"227",1205477,"Austin","22U","other burglary/breaking & entering","burglary/breaking & entering","property",2018-04-06 17:00:00,-97.737708,30.338799,"residence","residence","484530015051001",NA,NA
"228",1205592,"Austin","13B","simple assault","assault offenses","persons",2018-04-07 01:25:00,-97.650643,30.387695,"vehicle parking","open space","484530018351000",NA,NA
"229",1205685,"Austin","13A","aggravated assault","assault offenses","persons",2018-04-07 14:00:00,-97.67949,30.286836,"office","commercial","484530021081004",NA,NA
"230",1205696,"Austin","13A","aggravated assault","assault offenses","persons",2018-04-07 14:37:00,-97.757543,30.241843,"vehicle parking","open space","484530013053025",NA,NA
"231",1205716,"Austin","13B","simple assault","assault offenses","persons",2018-04-07 16:03:00,-97.792444,30.160568,"street","street","484530024211012",NA,NA
"232",1205774,"Austin","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-04-07 21:45:00,-97.74059,30.151436,"residence","residence","484530024261063",NA,NA
